sim,battery_power,gen,ram,px_width,px_height,price,speed,cores,bluetooth,wifi,speed_ord,cores_ord,sim_ord,bluetooth_bin,gen_2,gen_3,gen_4,cores_dual,cores_hepta,cores_hexa,cores_octa,cores_penta,cores_quad,cores_single,cores_triple,screen_LCD,screen_Touch,wifi_a,wifi_b,wifi_g,wifi_n,wifi_none,sim_Dual,sim_Single
Single,1967,4,1567,1374,518,706.81,low,single,No,none,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Dual,962,3,1491,1916,1618,877.96,medium,single,No,none,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
Single,1487,4,2003,989,857,832.0,medium,dual,No,none,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1569,4,3905,665,371,1363.38,medium,quad,Yes,none,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Single,1146,4,291,583,73,639.76,high,penta,No,b,3,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Single,1379,4,1693,755,98,828.53,medium,octa,Yes,b,2,8,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
Dual,1504,4,1788,1853,395,893.16,medium,quad,No,b,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
Single,1945,2,3322,1540,1064,1138.46,medium,hexa,No,a,2,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Dual,1630,4,1751,1726,712,1082.17,high,hexa,Yes,b,3,6,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,1125,3,1641,939,774,772.91,high,single,Yes,none,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
Single,614,4,2854,1040,1012,943.77,low,hepta,Yes,g,1,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Single,854,4,3115,1148,730,900.52,medium,quad,No,none,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
Dual,1470,3,3259,1090,777,928.67,medium,single,Yes,g,2,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
Dual,1826,4,1612,1633,973,987.18,low,octa,Yes,none,1,8,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,807,2,2319,829,245,665.08,low,quad,Yes,none,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dual,1996,4,1258,1083,937,939.15,high,penta,Yes,none,3,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Single,1083,2,1543,1164,937,593.18,medium,penta,Yes,b,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Dual,1035,4,3991,1171,574,1145.72,low,dual,No,none,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1521,4,3555,1630,678,1245.21,medium,single,Yes,none,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Dual,1314,4,3411,512,82,1076.13,high,quad,Yes,none,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Single,535,2,524,1775,398,551.7,medium,octa,No,none,2,8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,673,4,3541,1570,1096,1006.78,medium,hexa,Yes,a,2,6,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Dual,1219,2,1998,1698,1419,877.17,medium,hexa,No,none,2,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1606,4,3437,770,157,1152.67,low,penta,Yes,none,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1603,4,1637,1207,430,727.6,low,dual,Yes,g,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Single,1958,4,3064,1848,1524,1237.19,low,single,No,none,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Single,695,4,2855,1829,1649,1222.54,low,dual,No,b,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,1441,4,1393,954,254,869.19,low,single,No,g,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
Dual,1470,4,1633,1988,1790,1011.12,medium,hepta,No,none,2,7,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1890,4,2392,1832,1438,1137.46,medium,quad,No,g,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Dual,1152,4,3284,1673,1304,1392.46,medium,dual,Yes,n,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Single,1619,3,464,1180,813,801.63,low,hexa,Yes,b,1,6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Single,1002,3,1234,1007,948,752.29,medium,hepta,Yes,none,2,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,742,4,292,1288,1161,648.87,low,triple,Yes,b,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
Dual,1306,4,2521,1258,867,1103.46,medium,triple,Yes,none,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Dual,1424,3,2658,1199,181,1035.56,high,penta,Yes,none,3,5,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,942,2,587,1532,754,457.39,medium,quad,No,b,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Single,1934,4,2190,1127,242,972.26,high,quad,Yes,g,3,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Dual,1290,4,879,742,405,728.93,medium,quad,Yes,none,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dual,930,2,1743,1763,1569,800.54,medium,single,No,none,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,1699,3,1181,1099,105,650.25,low,quad,Yes,none,1,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
Single,1849,3,3330,1986,978,1238.54,low,hepta,Yes,b,1,7,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Single,1922,4,3564,1882,725,1076.47,low,octa,No,none,1,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,548,4,562,1657,657,685.5,medium,quad,No,a,2,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
Single,916,4,1659,1393,1147,785.79,low,quad,Yes,none,1,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
Single,1783,2,1816,1566,910,932.32,low,octa,Yes,a,1,8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Dual,1083,4,1338,503,295,794.07,medium,penta,Yes,n,2,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Single,1698,4,2992,508,26,1242.02,high,octa,No,none,3,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1969,4,315,764,332,652.73,low,octa,No,none,1,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,869,2,3249,533,519,1065.22,medium,hepta,No,a,2,7,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Dual,1337,2,3242,1029,161,783.52,high,quad,Yes,none,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Dual,637,2,2725,1289,1080,721.05,low,quad,Yes,none,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Dual,833,4,586,1290,649,755.67,low,quad,Yes,g,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Single,1248,4,2454,1686,71,1107.09,high,triple,No,none,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Single,1174,2,804,1244,744,523.54,low,quad,Yes,b,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Single,1831,4,2460,1113,437,992.19,high,hepta,Yes,none,3,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1002,3,1295,1111,115,591.39,high,single,No,b,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
Dual,1010,4,2625,957,547,755.56,medium,penta,Yes,none,2,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1117,3,1999,1035,495,573.61,low,dual,Yes,b,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Dual,990,3,2698,1717,1466,937.77,high,dual,Yes,none,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1564,4,3742,1115,117,1204.42,medium,hexa,No,none,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1065,4,1193,1722,760,770.79,high,penta,No,a,3,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Single,1982,3,3511,1873,764,1159.7,medium,hepta,No,a,2,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Dual,1607,4,885,1005,776,885.75,medium,dual,No,none,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1066,4,1044,1504,53,807.97,high,penta,No,none,3,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,681,4,2548,1702,371,1035.36,low,penta,No,a,1,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
Dual,1163,4,2940,818,728,742.32,medium,dual,Yes,n,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Dual,1285,4,3966,1896,1791,1379.29,low,penta,No,b,1,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
Single,753,4,3484,1316,606,1125.32,low,octa,Yes,none,1,8,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1779,2,1246,1717,1225,876.77,high,single,Yes,none,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
Single,987,4,2757,736,419,1129.6,medium,triple,Yes,none,2,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Dual,511,4,2378,1264,367,1014.05,low,triple,No,none,1,3,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
Single,1044,4,1794,1263,1230,903.46,medium,hexa,No,g,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Single,1855,3,3933,1161,267,1342.81,low,octa,No,g,1,8,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Single,946,3,1637,891,273,636.1,medium,hexa,Yes,b,2,6,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Dual,657,3,783,1905,705,657.44,medium,octa,Yes,none,2,8,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Single,1673,2,3094,679,214,805.59,medium,penta,Yes,none,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Dual,731,4,1774,1032,424,843.36,low,octa,Yes,none,1,8,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,926,4,256,793,84,514.37,low,hepta,Yes,b,1,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Single,1261,4,1365,1429,605,750.66,low,dual,No,a,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Single,618,4,2339,1586,1175,705.02,medium,triple,No,none,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Single,936,4,2049,938,657,768.87,high,dual,Yes,none,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,1485,4,3241,1023,371,1017.84,low,penta,Yes,none,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1339,4,867,1441,833,900.49,low,quad,Yes,none,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Single,508,2,2175,1195,102,645.21,medium,penta,Yes,b,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Dual,1938,2,3497,1935,1299,1141.94,low,dual,Yes,none,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,995,3,609,1889,258,545.52,medium,quad,No,a,2,4,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Dual,1086,4,3285,1150,56,1502.15,medium,hexa,Yes,none,2,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1322,4,3684,708,443,1314.26,high,single,No,none,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
Dual,1864,2,3586,1793,1279,1342.52,medium,hexa,No,n,2,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Single,1944,4,2322,712,313,1275.16,low,quad,Yes,g,1,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
Single,581,4,354,565,523,591.17,low,dual,No,a,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Dual,1020,4,3204,1482,919,1179.26,low,quad,Yes,g,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
Single,1936,2,1400,1021,570,674.55,medium,triple,No,b,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
Single,1329,4,2308,682,380,949.27,medium,octa,Yes,none,2,8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,808,3,1082,529,119,447.06,low,octa,Yes,b,1,8,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
Dual,994,2,3104,839,296,926.96,medium,dual,No,none,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1811,4,2847,614,358,935.53,medium,dual,Yes,n,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Single,765,2,2256,1851,1364,756.88,high,octa,Yes,g,3,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Dual,993,2,1113,1639,424,641.14,high,hepta,Yes,a,3,7,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Single,1136,3,3210,1030,961,1092.05,medium,hexa,Yes,b,2,6,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,719,4,3990,1727,431,917.77,low,hexa,Yes,g,1,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Dual,733,3,984,1739,950,522.86,low,hepta,Yes,a,1,7,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Dual,1946,3,3117,1849,647,862.23,high,octa,No,none,3,8,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,1230,4,1622,1963,1960,1112.15,medium,hepta,Yes,g,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Dual,1577,4,2967,1432,116,1170.47,medium,triple,No,b,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
Single,1514,4,1037,538,306,737.24,medium,triple,Yes,g,2,3,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
Single,579,2,2908,1517,808,558.24,high,octa,Yes,a,3,8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Single,574,4,1167,1334,94,675.58,high,dual,Yes,none,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1072,2,2715,877,380,692.79,medium,octa,Yes,none,2,8,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,843,2,1734,732,593,644.04,medium,hepta,No,b,2,7,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,1492,2,2259,1746,1684,861.81,medium,triple,Yes,a,2,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Single,1807,2,2921,1415,1221,1208.68,high,triple,Yes,none,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
Dual,909,2,1244,1643,410,632.93,low,triple,Yes,none,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
Dual,1876,4,3132,1211,600,874.59,medium,triple,No,g,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
Dual,1436,4,2488,1411,189,867.49,high,penta,Yes,none,3,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1251,4,1052,591,308,742.13,low,hexa,No,none,1,6,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,636,4,2927,742,148,759.46,low,dual,No,none,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1354,4,2090,918,297,1069.09,low,quad,Yes,none,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Dual,930,4,2131,1726,1050,891.88,low,quad,Yes,a,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Single,1830,4,3362,1882,1191,1221.66,medium,single,Yes,none,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Dual,1424,4,1053,1663,1399,1114.17,low,quad,No,g,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
Dual,583,2,1799,1794,1658,670.25,low,octa,Yes,none,1,8,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,648,4,3124,1817,1153,1199.41,low,penta,Yes,none,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Dual,1203,4,1672,510,35,747.83,low,dual,Yes,none,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1777,3,1552,874,553,918.97,medium,quad,No,none,2,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Dual,1299,3,1938,908,46,627.85,high,hexa,Yes,b,3,6,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,1494,4,3202,1177,207,1072.42,medium,dual,No,none,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,527,2,1302,1924,67,554.57,low,single,No,none,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
Dual,793,4,2296,1006,818,846.14,high,quad,Yes,none,3,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Dual,873,3,575,1411,1257,616.37,low,hepta,Yes,b,1,7,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
Single,722,2,2359,1371,138,759.43,medium,hexa,No,none,2,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,1250,4,3314,1020,11,936.3,medium,penta,Yes,a,2,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Single,1358,3,440,1635,889,670.15,medium,triple,No,none,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
Dual,1035,3,2002,1709,831,774.25,medium,hexa,Yes,none,2,6,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1289,4,3167,1854,713,954.83,low,hexa,No,none,1,6,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
Dual,1445,3,3480,1393,527,1045.49,medium,dual,No,g,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Dual,1702,4,595,1643,1284,986.99,high,dual,Yes,g,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Dual,534,2,2466,1220,911,942.65,low,penta,No,n,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Single,628,2,1337,1534,1047,569.03,medium,hexa,Yes,none,2,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,713,3,1462,1477,123,714.39,medium,single,No,a,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
Single,1207,3,503,681,406,576.14,low,octa,No,none,1,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Single,683,2,2066,1135,927,620.83,medium,hepta,Yes,none,2,7,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Single,594,2,708,528,407,493.38,high,penta,Yes,a,3,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Single,537,4,2029,1430,1041,700.48,medium,hepta,Yes,g,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Single,1565,3,308,1364,781,750.1,low,penta,Yes,a,1,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
Single,1052,2,552,1839,1191,691.29,low,quad,No,a,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
Single,713,4,2082,1760,103,1006.55,medium,dual,No,none,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1766,2,3314,1227,125,1147.15,low,penta,Yes,b,1,5,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Dual,584,4,3996,1343,919,1467.68,medium,quad,Yes,a,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
Dual,1541,4,1795,1656,536,1101.18,medium,quad,Yes,a,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
Dual,837,3,594,1831,638,623.43,high,penta,No,b,3,5,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Dual,935,4,2473,1087,639,827.43,low,penta,Yes,n,1,5,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
Single,665,4,690,1804,496,829.48,low,penta,Yes,none,1,5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
Single,680,4,3845,1418,686,1091.18,high,dual,Yes,b,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Dual,877,4,2004,1985,1064,954.64,medium,hepta,No,a,2,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Dual,1493,2,2083,1414,240,809.4,medium,penta,No,a,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
Single,1762,4,2661,704,525,921.23,low,hexa,No,none,1,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Dual,842,2,1903,730,348,754.14,medium,triple,Yes,none,2,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
Single,925,3,2466,1520,1262,1003.88,medium,single,Yes,none,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
Single,1692,4,3779,1904,1899,1259.18,medium,single,No,a,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
Single,1576,3,3904,789,258,1181.59,medium,triple,Yes,g,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
Dual,1065,4,265,1948,1188,716.89,medium,hexa,No,none,2,6,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Single,958,4,1417,751,730,841.61,medium,single,Yes,a,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
Single,623,4,1769,1238,484,771.1,low,hepta,Yes,none,1,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,897,2,2948,1852,547,716.05,medium,single,No,g,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
Single,1110,4,2572,1455,800,988.55,medium,triple,No,g,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
Single,616,4,3267,513,347,1164.34,medium,hepta,Yes,none,2,7,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Dual,1680,4,1459,1231,679,874.12,medium,quad,Yes,none,2,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Single,1715,4,1633,1676,1224,1039.62,medium,octa,No,a,2,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Dual,983,4,2052,1205,948,771.87,low,quad,No,a,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Dual,720,4,1086,1234,366,688.73,low,quad,Yes,none,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
Single,1660,4,2402,1777,223,1141.15,low,dual,No,a,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Dual,1564,2,3376,1962,1619,954.13,medium,dual,No,none,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
